dzr_sng_id,MSD_sng_id,MSD_track_id,deezer_valence,arousal,artist_name,track_name
532171,SOSDIDR12A8C130E5D,TRGVJCD128F42623E3,-0.420759114214,0.75464367831,fiona apple,fast as you can
532216,SOPMTTO12AB0183DB9,TRNXMAY128F931FAC6,-0.465329712646,0.0110058921692,fiona apple,i know
532284,SOQCEJU12A8C13220B,TRYMZQJ128F426A0E7,0.37332522108,-0.923150665621,xzibit,get your walk on
532989,SOLEFHR12D021B2A57,TRZHHIL128F4264EE0,0.894528341497,-0.390773614181,fiona apple,extraordinary machine
533164,SOFDPOX12A8C13780D,TRJEBIT128F933A400,-1.63689972852,-0.459145270141,patty loveless,how can i help you say goodbye
533922,SOMYOSK12AB01801DC,TRWBUCU128F932A3B5,0.678952181743,-2.33360415255,crash test dummies,just chillin'
533924,SOSAZAT12AB01801EF,TRFAGGM128F932A3BB,0.984579142406,-0.0105042917242,crash test dummies,get you in the morning
533925,SOLQDBM12AB01801FE,TRVKSPJ128F932A3BF,0.37332522108,-0.923150665621,crash test dummies,just shoot me_ baby
534001,SOWEUBM12AB0180208,TRUNKIT128F932A3C1,0.37332522108,-0.923150665621,crash test dummies,a little something
534268,SODNNXL12A58A7B9BC,TRUDSEY128F425AC3C,1.07190113117,0.846830180724,marilyn horne,all through the night
534847,SOVMVFH12AB0184F26,TRFBNQX128F92E3A87,0.682590597943,0.75464367831,daughtry,crashed
534850,SOLIGOA12AF72A29D6,TRTJHHW128F92C231E,-1.04019947199,-0.0658161931725,daughtry,breakdown
534853,SOJLGOI12D021989B7,TROOUEH128F92E3AA0,-0.450776047851,1.12799901309,daughtry,all these lives
535204,SOXOFZV12A8AE473FB,TRQGUZM128F425B7F6,1.17832480497,1.18331091453,the hoosiers,worried about ray
536164,SOHEUAX12AB018744C,TRRKNMB12903CC6B7E,1.07190113117,0.846830180724,tina arena,i want to know what love is
536979,SOCMGQH12CF5465276,TRCDGGE128F42AEF0A,0.722613176124,-0.0381602424484,marvin gaye,sexual healing
538694,SOEDNXV12A8AE47B16,TRFXWUO128F425EAB3,1.07190113117,0.846830180724,westlife,i'm already there
538700,SORGOLY12AB017BA3B,TRWUIPE128F425A1A0,1.07190113117,0.846830180724,westlife,i do
539979,SOQCZDT12A8AE48E09,TRQIXOO128F425A1A2,1.07190113117,0.846830180724,westlife,you must have had a broken heart
540944,SORKPAQ12AB018391F,TRTMVJJ12903CBB678,-0.517359064281,-0.0123480217725,rachael yamagata,be be your love
540954,SOQVACM12AF72A48D9,TRQHHJK128F92F12C2,1.07008192307,1.0189116519,rachael yamagata,1963
540956,SOWPWJG12A8C13EB6A,TRJMVBQ128F92F12C3,0.378782845378,-1.51621716448,rachael yamagata,under my skin
540960,SONDASY12A8C13EB6D,TRVFPAQ12903CBB680,-0.61268556868,0.14928564579,rachael yamagata,even so
540967,SOYXRAL12AF729EFC9,TRPESQP128F92F12C7,-0.147877899336,-0.463140018576,rachael yamagata,quiet
541416,SOHEZUJ12A8C13094D,TROYHQE128F42681F5,-0.431674362809,0.0955101860516,jeff wayne,the spirit of man
541830,SOBRQFE12A8AE486DF,TRWGBXW128F425E1F4,-0.535369224463,-0.747996311035,barry manilow,could it be magic
541864,SOBWYSF12A58A7DC01,TRUUBST128F426F895,-1.00472491405,0.869876806328,chevelle,comfortable liar
541867,SOYZGMB12A8AE487F1,TRZCSSL128F426F89C,-1.70875844844,1.71799262853,chevelle,the red
541869,SOBTITR12A8C135C38,TRBGHDW128F426F8A1,-1.43587723356,1.63963410148,chevelle,don't fake this
541870,SOIUXEF12A8AE479A3,TRYPYAE128F426F8A4,-1.70057201199,1.84244440679,chevelle,forfeit
541873,SOMFQVL12A8AE479E0,TRIOXTZ128F425BA4B,-1.70330082414,-0.628153857897,chevelle,one lonely visitor
545027,SOUBEAX12CF5465224,TRHUPMZ128F92CC01B,-0.399474379454,-0.486186644179,simon & garfunkel,the dangling conversation
545031,SOLRMFA12A58A7A41B,TREFZEI128F427FFC6,0.411528591163,-1.49931630571,simon & garfunkel,a poem on the underground wall
545375,SOSUHDS12A8AE479C8,TRUQKWT128F4259996,-1.70057201199,1.84244440679,primal scream,motorhead
545765,SOMIKXG12A8C133CE1,TRHEQKA128F4273AA0,-1.93524985679,-0.655809808621,christine perfect,i'd rather go blind
548327,SOKGJMM12A8C140DD5,TRXPVAK128F42ACF79,1.07190113117,0.846830180724,outlandish,any given time
548335,SOPLPZC12A58A7A912,TRBHQMK128F42ACF82,-1.93524985679,-0.655809808621,outlandish,callin' u
549447,SOOMQZA12A8C13F124,TROFAQT128F42B11F3,-1.4604365429,1.17870158941,john gorka,where the bottles break
549449,SOMZSPS12A58A77E8D,TRVXCHJ128F42B1204,-1.04019947199,-0.0658161931725,john gorka,houses in the fields
550288,SONYNMM12D021B3AF3,TRFIVGV128F4266BC7,-0.716640317201,-0.636055558102,simon & garfunkel,the sound of silence
550534,SOKZGJR12A8C13FB37,TRLMOCZ128F42BCE6D,1.54125682076,1.70416465317,the view,skag trendy
550535,SOHNFIS12A8C13FB39,TRMIUHZ128F42BCE6F,1.17832480497,1.18331091453,the view,the don
550541,SOPKUKO12AF729FEDF,TROPSKY128F42BCE79,0.37332522108,-0.923150665621,the view,street lights
550542,SOGOFFL12A8C142D86,TRQHOMZ128F42BCE7A,0.815392789182,0.662457175897,the view,wasteland
550609,SOIMEQS12A8AE485C0,TRIZGVJ128F425A11C,0.815392789182,0.662457175897,manic street preachers,underdogs
550953,SOWFQCC12D021B1FE1,TRRCXFL128F42BCE98,1.17832480497,1.18331091453,hellogoodbye,all time lows
550955,SOMMHAJ12A58A7B260,TRQDXTA128F42BCE99,0.815392789182,0.662457175897,hellogoodbye,stuck to you
550963,SOSCIFL12A8C13FB58,TRYDMRW128F42BCEA1,0.950468990547,0.572575336043,hellogoodbye,figures a and b (means you and me)
550964,SOIOPJQ12A58A78224,TRGNPKX128F42BCEA3,1.17832480497,1.18331091453,hellogoodbye,i saw it on your keyboard
550966,SONIOHY12A58A7A313,TRNZUTZ128F42BCEA5,1.17832480497,1.18331091453,hellogoodbye,touchdown turnaround (don't give up on me)
550968,SOBUEXY12A8C13FB59,TRXHUJS128F42BCEA7,0.592721717842,0.561052023241,hellogoodbye,two weeks in hawaii
552814,SOXSPQE12A8C13FB53,TRVCEGO128F42BCE94,1.07008192307,1.29854404255,hellogoodbye,all of your love
554307,SOIQNYM12AAF3B46D0,TRHMWWI128F92F5745,-0.780962317853,-0.789480237121,crash test dummies,superman's song
554866,SONDGHW12A8AE47B4F,TRIQEKX128F92E65DE,-1.58778110984,-0.400760485273,manic street preachers,ocean spray
555241,SOVZFLP12A58A7C9E5,TRLTOVG128F92C44C4,1.07190113117,0.846830180724,scary kids scaring kids,the deep end
555244,SOTEMRY12A8C1436B3,TRWWXVW128F92C44C7,0.0294948903342,-1.49163409718,scary kids scaring kids,star crossed
555250,SOHHNYR12A58A7991C,TREGGWT128F92C44CD,-0.907852082771,-0.245579872879,scary kids scaring kids,watch me bleed
555252,SOVSMRC12A8C140E25,TRPJZEN128F92C44CF,-1.74969063067,0.920579382655,scary kids scaring kids,blood runs forever
556030,SOJUOKU12A8C134DBF,TRNLMGK128F4279CC5,-1.04838590843,0.335195092328,manic street preachers,the everlasting
556031,SOBEZUO12A8C135B73,TRRFPVL128F4279CBD,-1.08522487244,-0.022027604526,manic street preachers,if you tolerate this your children will be next
556032,SOHCBSV12A8C135B77,TRTKGCM128F4279CBE,-1.70057201199,1.84244440679,manic street preachers,you stole the sun from my heart
556035,SOQMRWI12A8BED0308,TRASZCF128F4260947,-1.21593497437,-0.290751259062,manic street preachers,my little empire
556036,SOUMREA12AB0181985,TRKDZNS128F9329B8B,-0.379826931982,0.241472148204,manic street preachers,i'm not working
556041,SOFKQJA12A8C1346C0,TRDBEXE128F426094D,-1.1138774,1.086515087,manic street preachers,nobody loved you
556438,SOSBSOC12A8C137D7E,TRRUPHA128F427F2F8,-0.772775881406,-0.280918032135,anna nalick,wreck of the day
556439,SOALWXO12A8C135C64,TRBOIUO128F427F2FC,-0.142966037469,-0.901025905042,anna nalick,in my head
556440,SOZWJFH12A8C135C6A,TRCNCAJ128F427F2FE,-1.48772466439,-0.360813000897,anna nalick,catalyst
556444,SOVBPHX12AF72AA7B2,TRGKLBT128F427F304,0.288732044468,-0.363117663457,anna nalick,forever love (digame)
558548,SOLKFRC12B0B8077F7,TRSOLCZ128F4263C79,1.25746035728,1.086515087,weird al yankovic,albuquerque
561032,SOYFQAY12A8C13BCFF,TRMNHDD128F42941E2,0.651664060255,1.93463090921,lordi,would you love a monsterman
562833,SOUEYAH12A8C13049E,TRHKFKV128F426609B,0.909991610338,0.48115705448,gavin degraw,chariot
563301,SOTHCPU12A8AE4761D,TRCYIYL128F4259FA6,-1.49591110083,0.0401982846033,james dean bradfield,still a long way to go
564495,SOXWZTK12D021B2B02,TRUWKHZ128F428A4B0,0.815392789182,0.662457175897,kenny chesney,how forever feels
566289,SOHGSVD12A8AE45F46,TRHWNZE128F425A015,1.07190113117,0.846830180724,westlife,you light up my life
566675,SOLTBEF12A8C13E9D2,TRTIVLW128F42B3254,1.07190113117,0.846830180724,barry manilow,this guy's in love with you
566680,SOELGHJ12A8C13E834,TRHCNZI128F42B325A,1.07190113117,0.846830180724,barry manilow,what the world needs now is love
568715,SOZJJJT12A8C135C5A,TRAFEFH128F427F2FA,0.37332522108,-0.923150665621,anna nalick,satellite
569110,SORHPLY12A8C13AF9B,TRLWUMF128F428EDE1,-1.1193350243,0.298320491362,screaming trees,dollar bill
569117,SOBENRK12A8C135F68,TRMEHHR128F428EDF5,-1.04019947199,-0.0658161931725,screaming trees,dying days
569118,SOSTEGY12A8C135F71,TRHILIF128F427738C,-1.04019947199,-0.0658161931725,screaming trees,sworn and broken
570562,SOSLIKM12A8C132D36,TREHBJW128F4288748,0.855415367362,-0.274772265314,gavin degraw,follow through
570585,SOPOFXE12AB017EF21,TRAQIFA128F932F367,1.54125682076,1.70416465317,gavin degraw,i don't want to be
570595,SOIKCUE12A8C132D40,TRGYZZH128F42660B6,0.145469406657,-1.0637350818,gavin degraw,more than anyone
570627,SOGKCTV12A8C138DBD,TRUGHQX128F4285281,-0.431674362809,0.0955101860516,gavin degraw,belief
576455,SOVCOYG12AF72A065D,TRMRNAS128F9343251,0.722613176124,-0.0381602424484,r. kelly,ignition
580187,SOGJDPZ12A58A76DCC,TREBXDI128F42BC4CF,1.07190113117,0.846830180724,steve perry,oh sherrie
580189,SORKNMU12AB017FD8C,TRDGYPA128F930ECBB,0.290096450542,-0.907018027698,steve perry,foolish heart
580199,SOCGBOX12AB01825E8,TRAVJTJ128F42BC4DA,1.28474847877,-0.969243916828,steve perry,against the wall
580506,SOSJTWH12A8C13D52E,TRSCJYH128F429B5D2,0.253257486534,0.279883190879,within temptation,the heart of everything
580511,SOGWBXC12A58A76D2D,TRQBFOA128F4279197,-0.308877816114,-0.102690794138,within temptation,hand of sorrow
580514,SOPKAOC12CF5F86AB6,TRBSHXS128F427919F,-0.682725080497,0.316757791845,within temptation,final destination
580516,SOWGRZZ12A8C13AD45,TRXTOSU128F42791A4,-0.46305570252,-0.738777660793,within temptation,all i need
582184,SOPCWHE12A8AE460BE,TRBIZQJ128F4259EDD,0.594359005131,-0.130346744862,primal scream,loaded
582186,SONIFRR12A8AE46079,TRCLOAN128F4259ECA,1.17832480497,1.18331091453,primal scream,movin' on up
582204,SOKULLX12A8AE4609D,TRZWDBW128F4259ED4,-0.761860632811,1.34771017717,primal scream,kill all hippies
584956,SOXELPB12A8AE46000,TRRVSBS128F425A7B0,0.37332522108,-0.923150665621,faithless featuring dido,one step too far
586372,SOUPPSA12A8C131BA0,TRSDPVI128F4261F54,0.37332522108,-0.923150665621,grover washington_ jr.,soulful strut
586963,SOLKBPJ12A8C13C937,TRFGFBN128F42AD540,-1.1156966081,0.0816822106896,howie day,numbness for sound
587144,SOKUIIQ12A58A76EC1,TRTTPSX128F427F46F,0.482477707031,-0.471436803793,frankie j,story of my life
587149,SOWRWNJ12A8C13949C,TROEAZQ128F427F471,0.815392789182,0.662457175897,frankie j,just can't say it's love
595049,SOGUYCW12A58A76964,TRVFAEF128F4282100,-0.688182704794,-0.00128564148286,howie day,perfect time of day
595065,SOKMDWI12A8C144FF9,TREZGKD128F4282111,-1.04019947199,-0.0658161931725,howie day,standing in the sun
595068,SOEBHQF12A8C13FCFF,TRHNQWV128F42AD545,-1.93524985679,-0.655809808621,howie day,brace yourself
595070,SOXAOZI12A8C139BB1,TRBGRXO128F4282115,-0.16308128131,-0.643957258308,howie day,collide
595075,SOMVGUS12A58A7D1A1,TRCMORO128F428211C,-0.598131903885,-0.062359199332,howie day,trouble in here
595347,SOEATXV12A8C1363E9,TRRYCUN128F42821E1,-0.514084489702,-0.172752535973,howie day,she says
597278,SOPMXLQ12A8C1304A2,TRRWNOC128F426609D,-1.17118245513,1.43682379617,gavin degraw,just friends
597372,SOVPUUL12A8C1367D1,TRAVDAL128F42891E6,-2.14809720439,-0.277845148724,james galway,i will always love you
599709,SOMGSMM12A58A774F9,TRZDEIO128F428D5E8,-1.40040267563,1.53822894883,silvertide,devil's daughter
599779,SOIOVEJ12A8C1389AE,TRZYTER128F9340011,0.815392789182,0.662457175897,stray cats,runaway boys
599782,SOIEJZC12AB0182DAA,TRMTMGT128F9335B46,1.54125682076,1.70416465317,stray cats,rock this town
599935,SORVYRN12A58A78E58,TRZIDKQ128F425A750,1.54125682076,1.70416465317,westlife,mack the knife
600372,SOAIDJN12A8C13A518,TRXIMVL128F4299288,-1.04019947199,-0.0658161931725,angie stone,come home (live with me)
600663,SOUGOJX12A8C13E002,TRMFVXV128F42AA6FF,-0.0614655146269,-0.71419459348,barry manilow,can't smile without you
601436,SOWGIBZ12A8C136A2E,TRGTDSR128F4284126,1.17832480497,1.18331091453,kings of leon,king of the rodeo
601438,SOZQZNY12CF5F87DE6,TRCNJWH128F4298025,0.815392789182,0.662457175897,kings of leon,pistol of fire
601441,SOSEARV12AB017E8F4,TRSDPST128F930EC61,1.54125682076,1.70416465317,kings of leon,soft
601442,SOANUME12A8C1368DF,TRALQZK128F429802D,-1.34400722455,0.0048601253478,kings of leon,day old blues
601444,SOIGHWG12A8C136A37,TRGOHEG128F4284129,1.54125682076,1.70416465317,kings of leon,velvet snow
601615,SOONSSB12AF72A7C44,TRWIEPD128F92F81FE,1.54125682076,1.70416465317,kings of leon,taper jean girl
601620,SONDGEH12A8C144BE1,TRWSNFQ128F92C9D21,1.17832480497,1.18331091453,kings of leon,the bucket
601797,SOWRMTT12A8C137064,TRJZARH128F4283F3D,-1.04019947199,-0.0658161931725,kings of leon,milk
602339,SOYDXJI12B350583CE,TRWEFOF128F42B027A,-0.0614655146269,-0.71419459348,christina aguilera,beautiful
602852,SOQQLAK12A8AE47D18,TRRXIUL128F425A74C,1.54125682076,1.70416465317,westlife,clementine
604954,SOXEQTB12D021B3C4D,TRTODYW128F4282A13,1.54125682076,1.70416465317,good charlotte,i just wanna live
605561,SOTHQUT12A8C13D789,TRHWKRU128F4298097,0.37332522108,-0.923150665621,count basic,got to do
607981,SOITRGW12A8C138BC2,TRVATTX128F42957F0,0.815392789182,0.662457175897,phantom planet,knowitall
607982,SOSPWBR12AF72A58BA,TRWGDBI128F42A0448,-0.442589611404,1.25245079134,phantom planet,jabberjaw
607984,SODIDOO12A58A794E4,TRBIBGN128F42ADC66,0.815392789182,0.662457175897,phantom planet,the meantime
607985,SOJUJDC12A8C1340C0,TRKPNVN128F4266DEF,0.957291020918,0.390506993776,phantom planet,california
608490,SOQXHYA12A8C1344C5,TRMGTWK128F4271E2C,0.685774212115,0.0286749718016,sophie b. hawkins,damn i wish i was your lover
608555,SONYGOZ12A8C134A97,TRGNWZR128F4264558,0.722613176124,-0.0381602424484,sophie b. hawkins,right beside you
608707,SOYBNDW12A8C1340CE,TRQGZYN128F4269F82,-1.04019947199,-0.0658161931725,uncle tupelo,no depression
608708,SOMJPWW12A8C1340EE,TRSJNNI128F4269F8A,-1.72786013348,-1.10752367045,uncle tupelo,whiskey bottle
608710,SOIKHTG12A8C1321F6,TRMHCEP128F4269F90,0.815392789182,0.662457175897,uncle tupelo,gun
608711,SODJTZQ12A8C1321FF,TRLZLFK128F4269F92,-1.93524985679,-0.655809808621,uncle tupelo,still be around
609209,SOVQLVQ12A8C132BDA,TRRQUPI128F42656E8,0.600986120348,-0.317353649761,sophie b. hawkins,as i lay me down
609232,SOKZDRI12AF72A3309,TRJNNTR128F4266B93,1.54671444505,2.11900391403,macy gray,happiness
609236,SOWDTWI12A8C134FED,TRPYZZJ128F4266B95,1.54125682076,1.70416465317,macy gray,screamin'
